4.679047619047618412e+01,-1.371428571428570997e+00,6.977113210148924161e-01,2.115714285714285836e+01
-1.371428571428570997e+00,4.014285714285715123e+00,2.122412782680639654e-01,-3.214285714285712858e-01
6.977113210148924161e-01,2.122412782680639654e-01,2.457969467249880927e-02,3.623734831770544229e-01
2.115714285714285836e+01,-3.214285714285712858e-01,3.623734831770544229e-01,1.115714285714286547e+01
