2.460121902133286937e+02,-5.971565752400665339e+00,5.692909964782895127e-01,1.353728652751424022e+02
-5.971565752400665339e+00,8.134149847622333951e+00,2.198532576678261519e-01,-1.392789373814041776e+00
5.692909964782895127e-01,2.198532576678261519e-01,8.214772296999918108e-03,3.906302888496037684e-01
1.353728652751424022e+02,-1.392789373814041776e+00,3.906302888496037684e-01,8.263820366856415944e+01
