% # columns="iter, evals, sigma, 0, fitness, xbest" seed=725074, Tue Oct 22 16:03:47 2024, <python>{}</python>
1 14 0.46596545734122313 0 97.0 -1.2650354594922453 0.007434544245105479 0.4470208261404873 -0.18313052308653 -0.8100045862687333 -0.1520178301991399 -0.5834072927588753 -0.0824635712304736 -0.17657954599692408 -0.9097152666101699 -0.26289920787011495 -0.9291740903906179 -0.497366301061303 -0.35019424876240435 0.10236792466053946 -0.401718500833544 0.19831384754545878 -0.3479402757999823 0.5431519393518799 0.5908197531685814 0.511779849182877 -0.047580054106231104 -0.008113957408165817 0.030331539756862664 -0.3847237073048518 -0.10012015510122253 -0.2199702220084436 -0.16232236596170424 0.12130724443823367 0.38673932062783045 0.4740025758253838 -0.22366029385045036
2 28 0.4490013739366196 0 98.0 0.07302991508113602 -0.9847413252385953 0.47106989737542 -0.05259620079897845 -0.22126440463613278 -0.2054017301952138 -0.28177992900609644 0.15200632521884438 -0.18833261530362208 -0.07450680449662084 -0.7942459212387198 0.42475153447333086 0.29928455933134834 0.42246581185653687 -0.9024272805680702 -0.3656783684649252 -0.06381999404247041 0.5705283782922116 0.508851518085126 0.828286112237186 0.35095488383630014 0.9765915471775769 -0.18695642844904461 -0.4659674335473227 0.3794236181606815 -0.5080512850966067 -0.33578394187163624 -0.406750947732876 -0.36134390915056047 1.1613807760640729 -0.16120889635584196 -0.2162920236361714
3 42 0.4465613650178589 0 98.0 -0.42420035986600124 -0.37105390448409165 -0.04184182185264472 -0.19285764284596157 -0.6732417405199314 -0.3951507071150527 -0.7693845934373142 -0.14186384438249994 -0.5361091777811511 -1.3610739900111875 -0.7105293060909958 -0.8200519050311174 0.16449923236776523 0.196064656777216 -0.2541319546018426 -0.7204620278884986 0.9700001082585811 1.4385214681542848 0.027793822373169644 1.4882189837037196 0.829815772732035 -0.2626031614097591 -0.4192225139658059 -0.6788026656652655 -0.8988780994966609 0.3640675802286367 0.03820004571203614 0.253516645377839 0.4794534557101213 1.0572369542856939 -0.7224167594382953 -0.041924561730571804
4 56 0.4409347159391862 0 97.0 -0.9050172255324904 0.008076756372104865 0.7726105202303923 0.7935610799678049 -0.8797788081092436 -0.4886299826617462 0.0393364363885807 -0.0904698975206416 -0.16508827215695776 -1.0488337761966866 -0.4457009931582063 -0.29387263951742404 -0.19936809764570135 -0.11142167619972124 -1.0513393373801432 -0.5888473019717637 0.6850654939418614 1.6742182409200623 0.31619016430878033 1.0710319170442282 0.5036209757428259 -0.10345702231912295 0.7018221002797316 -0.9408139393597307 0.11112877148459366 0.3525167016767363 -0.9729442076477314 -0.2520222562775827 0.005703903916880415 0.24277358328273502 0.2529692602264224 -0.28160405140938466
5 70 0.4323783079322479 0 97.0 -0.25994148775544956 -0.1268005445790334 0.5598834642526679 0.5589359716288915 0.47864434965010383 0.19064805820905295 -0.43068111974274526 -0.20401464998785898 0.2561062897495674 -0.32977835504349146 -0.5081461384365853 -0.49013750524455246 0.6853004357535224 -0.12513932978337053 -0.8330814875595717 -0.4581275540164058 0.993069828091756 0.755310391637686 0.25194463801845657 0.5132913149542178 0.7615339438409975 0.06968748644997302 -0.18431705696438283 -1.023186474382914 -0.04026983668214501 0.22052473481753132 -1.0506434743312756 0.058606177953158756 -0.5984272428244627 0.4233663700248596 -0.33354706597106193 -0.10408534928060367
6 84 0.423215388455367 0 97.0 -0.2773446091333196 -0.0587712333549396 0.4758000016555042 0.3937931522490278 0.34283985412916906 -0.3240672842973179 0.2762853691707609 0.005856770829647556 -0.17799745883115645 -1.0568344276422743 0.10023389948811018 -0.27010094095198856 0.8345606337571236 -0.2039966965445269 0.5882949151779818 -0.6121028245969586 0.6202353134753351 0.7932003454520625 0.35863434631809427 0.47015370472762724 0.6359984737392328 -0.26578592855893285 0.3910210741034813 -1.0582580217302353 -0.04786312828516365 0.24120144616562594 -1.4799773628649504 -0.9377558738745129 0.08821451218560367 0.22689975039145255 -0.05527303929112981 -0.9964343295297053
7 98 0.406796618686591 0 97.0 -0.6911651709750494 -0.22834536694302393 -0.21952897076571296 0.4076784690456064 0.050828359761047597 -0.06833492416855655 0.11193374786966306 -0.10034378130689375 0.2683283066163401 -1.475158699604485 -0.06762987610441852 -0.931671959022083 0.3349957424208265 0.21159917382209287 0.0008512615760371406 -0.6144121082102624 1.5008929212235587 0.790133019184019 1.09142571654849 0.5753896710787432 0.27869435574162565 -0.01772462083911924 0.43346522254847064 0.08918171828499977 -0.050567750195188776 0.01737355581919317 -0.6676040185114489 -0.23997151888650148 -0.4443471273469978 0.7669150409856578 -0.1158528719470785 -0.4709467076369329
8 112 0.3993460417703244 0 97.0 -0.997971540380743 -0.37438195866799157 0.07100879884794212 0.5578442503467337 0.10801536603159471 0.05305234611611987 -0.4280085462654365 -0.8943159145603163 0.10835456465654739 -1.8070370338252641 0.06642676104513759 -0.09753954136239112 0.8083620185301006 0.0193575468888324 -0.08748802922386444 -0.24126028207433425 1.5496609885057877 0.9968667236142649 -0.03490567256092403 0.16710620709677826 0.24376087762168464 -0.0024088518623688188 0.3101955257116215 -0.8103997878743636 -0.485417852465843 0.2702656044919364 -1.4028432577665617 -0.19166179540151307 0.23971168148429395 0.526876921768944 -0.2176175913294951 -0.5786722910913007
9 126 0.39690083280557464 0 97.0 -0.24514502639683433 0.10611579804847283 -0.8028749340858968 0.36249319442655903 0.14339644073930607 0.46594373172936354 0.33679422914706464 0.322658672920741 0.12412753025853257 -1.991747516269384 0.1339515399384611 -0.6131303503200098 0.13187714268128525 0.6143141225905505 -0.21857985046945394 -0.5075787410627732 1.4275350444057637 0.6596511282016277 -0.171859829120339 0.6228690478852552 0.6296668571502935 -0.22986674950678676 0.520774588382634 -0.9014017330470014 -0.48080850790142904 -0.9212127946089992 -1.5915255141292377 -0.6525330776555958 -0.592549726002182 0.7968745581788841 -0.611951821159118 -0.0691023382761724
10 140 0.39660804148608675 0 97.0 -1.0900903414312448 0.14979816111365918 -0.3537731492081657 -0.23789647189014895 0.03236376835263777 -0.7801205482402228 0.2307880757319699 0.05775381057792595 -0.3933357355542536 -1.5712928789618938 0.08527859803110037 -0.0984059651553818 1.367659424576562 0.39249460998765984 -0.3335227273879996 -0.7426888790850992 1.4307564606507328 1.19522775156737 -0.1876995457443018 0.6031110507719757 1.0495349505208358 -0.22677584415319157 0.5388784838546768 -1.1721821577274818 -0.4980942468653867 -0.8622579082060249 -1.336262127798895 0.09506828432267878 -1.4192673434721663 1.3925145388826232 -0.4491971073783375 -0.2977948684227449
